RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,2%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@34C PMIC@50C GPU@33C AO@44C thermal@33.75C POM_5V_IN 1972/2129 POM_5V_GPU 164/211 POM_5V_CPU 328/410
RAM 3185/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [1%@1479,2%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@34C PMIC@50C GPU@33.5C AO@44C thermal@33.75C POM_5V_IN 1934/2126 POM_5V_GPU 164/210 POM_5V_CPU 328/408
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,1%@1479,1%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33.5C AO@44C thermal@34.25C POM_5V_IN 1969/2123 POM_5V_GPU 164/209 POM_5V_CPU 328/407
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [4%@1479,1%@1479,0%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33C AO@44C thermal@33.75C POM_5V_IN 1934/2120 POM_5V_GPU 123/208 POM_5V_CPU 328/406
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,4%@1479,2%@1479,1%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@35C iwlwifi@33C PMIC@50C GPU@33C AO@44C thermal@34C POM_5V_IN 1972/2117 POM_5V_GPU 123/206 POM_5V_CPU 328/404
RAM 3186/3964MB (lfb 2x2MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,1%@1479,1%@1479,1%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33C AO@44C thermal@33.75C POM_5V_IN 1934/2114 POM_5V_GPU 164/205 POM_5V_CPU 328/403
RAM 3178/3964MB (lfb 1x4MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,2%@1479,2%@1479,4%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33C AO@43.5C thermal@33.5C POM_5V_IN 1931/2111 POM_5V_GPU 123/204 POM_5V_CPU 287/401
RAM 3180/3964MB (lfb 1x4MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,1%@1479,1%@1479,0%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33C AO@43.5C thermal@33.75C POM_5V_IN 1934/2108 POM_5V_GPU 123/203 POM_5V_CPU 328/400
RAM 3179/3964MB (lfb 1x4MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [2%@1479,1%@1479,3%@1479,3%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@34C PMIC@50C GPU@33.5C AO@43.5C thermal@34C POM_5V_IN 1934/2105 POM_5V_GPU 164/202 POM_5V_CPU 287/398
RAM 3181/3964MB (lfb 1x4MB) SWAP 629/6078MB (cached 11MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1479,0%@1479,0%@1479,1%@1479] EMC_FREQ 0%@1600 GR3D_FREQ 0%@921 APE 25 PLL@32.5C CPU@34.5C iwlwifi@33C PMIC@50C GPU@33C AO@43.5C thermal@33.75C POM_5V_IN 1934/2102 POM_5V_GPU 123/201 POM_5V_CPU 287/396
