backend,cumulative_percent_ms,error,granularity,layer_name,max_ms,mean_ms,min_ms,model,percent_total_ms,rank,runtime,samples,status,std_ms
onnxruntime,99.998546,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/ClassPredictor/BiasAdd_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,451,onnxrt_cuda,2,ok,0.0
onnxruntime,99.992442,,onnx_node,Transpose:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/ClassPredictor/BiasAdd__447_fence_before,0.002,0.001167,0.001,ssd_mobilenet_v2,3.3e-05,238,onnxrt_cuda,6,ok,0.000373
onnxruntime,99.839973,,onnx_node,Transpose:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/ClassPredictor/BiasAdd__447_kernel_time,0.137,0.068917,0.059,ssd_mobilenet_v2,0.001965,102,onnxrt_cuda,60,ok,0.015683
onnxruntime,99.998574,,onnx_node,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/Reshape_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,452,onnxrt_cuda,8,ok,0.0
onnxruntime,99.976878,,onnx_node,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/Reshape_kernel_time,0.074,0.023683,0.019,ssd_mobilenet_v2,0.000675,188,onnxrt_cuda,60,ok,0.010508
onnxruntime,99.998603,,onnx_node,Concat:StatefulPartitionedCall/concat_1_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,453,onnxrt_cuda,9,ok,0.0
onnxruntime,99.776167,,onnx_node,Concat:StatefulPartitionedCall/concat_1_kernel_time,0.554,0.279433,0.241,ssd_mobilenet_v2,0.007969,79,onnxrt_cuda,60,ok,0.047893
onnxruntime,99.998631,,onnx_node,Concat:StatefulPartitionedCall/concat_1_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,454,onnxrt_cuda,3,ok,0.0
onnxruntime,99.992956,,onnx_node,Sigmoid:StatefulPartitionedCall/Postprocessor/convert_scores_fence_before,0.002,0.001017,0.001,ssd_mobilenet_v2,2.9e-05,255,onnxrt_cuda,59,ok,0.000129
onnxruntime,99.82582,,onnx_node,Sigmoid:StatefulPartitionedCall/Postprocessor/convert_scores_kernel_time,0.113,0.072817,0.063,ssd_mobilenet_v2,0.002077,95,onnxrt_cuda,60,ok,0.011398
onnxruntime,93.60131,,onnx_node,SequentialExecutor::Execute,12121.346,228.901417,24.568,ssd_mobilenet_v2,6.528072,4,onnxrt_cuda,60,ok,1548.275206
onnxruntime,87.073238,,onnx_node,model_run,12124.079,253.9769,51.774,ssd_mobilenet_v2,7.243203,3,onnxrt_cuda,60,ok,1545.364618
onnxruntime,99.99866,,onnx_node,Resize:Resize__36_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,455,onnxrt_cuda,1,ok,0.0
onnxruntime,99.998688,,onnx_node,Unsqueeze:StatefulPartitionedCall/Preprocessor/stack_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,456,onnxrt_cuda,15,ok,0.0
onnxruntime,99.998717,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_depthwise/depthwise_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,457,onnxrt_cuda,8,ok,0.0
onnxruntime,99.998745,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_15_depthwise/depthwise_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,458,onnxrt_cuda,16,ok,0.0
onnxruntime,99.998774,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalBoxHead_5/BoxEncodingPredictor/BiasAdd_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,459,onnxrt_cuda,9,ok,0.0
onnxruntime,99.998802,,onnx_node,Transpose:StatefulPartitionedCall/BoxPredictor/ConvolutionalBoxHead_0/BoxEncodingPredictor/BiasAdd__724_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,460,onnxrt_cuda,1,ok,0.0
onnxruntime,99.99281,,onnx_node,Split:StatefulPartitionedCall/Postprocessor/Decode/unstack_fence_before,0.002,0.001026,0.001,ssd_mobilenet_v2,2.9e-05,250,onnxrt_cuda,38,ok,0.00016
onnxruntime,99.998831,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_4/ClassPredictor/BiasAdd_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,461,onnxrt_cuda,7,ok,0.0
onnxruntime,99.998859,,onnx_node,Concat:StatefulPartitionedCall/concat_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,462,onnxrt_cuda,38,ok,0.0
onnxruntime,99.998888,,onnx_node,Squeeze:StatefulPartitionedCall/Postprocessor/Decode/unstack__727_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,463,onnxrt_cuda,8,ok,0.0
onnxruntime,99.998916,,onnx_node,Sub:StatefulPartitionedCall/Postprocessor/Decode/sub_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,464,onnxrt_cuda,17,ok,0.0
onnxruntime,99.990846,,onnx_node,Mul:StatefulPartitionedCall/Postprocessor/Decode/mul_fence_before,0.025,0.0058,0.001,ssd_mobilenet_v2,0.000165,214,onnxrt_cuda,5,ok,0.0096
onnxruntime,99.998945,,onnx_node,Concat:StatefulPartitionedCall/Postprocessor/Decode/stack_Concat__735_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,465,onnxrt_cuda,10,ok,0.0
onnxruntime,99.998973,,onnx_node,Slice:Slice__33_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,466,onnxrt_cuda,14,ok,0.0
onnxruntime,99.999002,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_7_expand/Conv2D_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,467,onnxrt_cuda,17,ok,0.0
onnxruntime,99.99903,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_4_1x1_128_conv/Conv2D_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,468,onnxrt_cuda,20,ok,0.0
onnxruntime,99.999059,,onnx_node,Mul:StatefulPartitionedCall/Postprocessor/Decode/mul_1_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,469,onnxrt_cuda,5,ok,0.0
onnxruntime,99.99068,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_2/ClassPredictor/BiasAdd_fence_before,0.019,0.007,0.001,ssd_mobilenet_v2,0.0002,213,onnxrt_cuda,3,ok,0.008485
onnxruntime,99.999087,,onnx_node,Mul:StatefulPartitionedCall/Postprocessor/Decode/truediv_6_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,470,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999116,,onnx_node,Exp:StatefulPartitionedCall/Postprocessor/Decode/Exp_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,471,onnxrt_cuda,8,ok,0.0
onnxruntime,99.999144,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_expand/Conv2D_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,472,onnxrt_cuda,4,ok,0.0
onnxruntime,99.999173,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_10_expand/Conv2D_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,473,onnxrt_cuda,11,ok,0.0
onnxruntime,99.999201,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_12_depthwise/depthwise_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,474,onnxrt_cuda,6,ok,0.0
onnxruntime,99.99923,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_16_expand/Conv2D_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,475,onnxrt_cuda,15,ok,0.0
onnxruntime,99.999259,,onnx_node,Add:StatefulPartitionedCall/Postprocessor/Decode/add_2_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,476,onnxrt_cuda,4,ok,0.0
onnxruntime,99.999287,,onnx_node,Sub:StatefulPartitionedCall/Postprocessor/Decode/sub_1_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,477,onnxrt_cuda,6,ok,0.0
onnxruntime,99.999316,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_13_depthwise/depthwise_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,478,onnxrt_cuda,2,ok,0.0
onnxruntime,99.999344,,onnx_node,Mul:StatefulPartitionedCall/Postprocessor/Decode/mul_2_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,479,onnxrt_cuda,8,ok,0.0
onnxruntime,99.999373,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_5_1x1_64_conv/Conv2D_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,480,onnxrt_cuda,12,ok,0.0
onnxruntime,99.999401,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/ClassPredictor/BiasAdd_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,481,onnxrt_cuda,8,ok,0.0
onnxruntime,99.991504,,onnx_node,Unsqueeze:StatefulPartitionedCall/Postprocessor/Decode/stack_Unsqueeze__731_fence_after,0.003,0.003,0.003,ssd_mobilenet_v2,8.6e-05,220,onnxrt_cuda,1,ok,0.0
onnxruntime,99.99943,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/Conv1_relu/Relu6_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,482,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999458,,onnx_node,Sub:StatefulPartitionedCall/Preprocessor/sub_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,483,onnxrt_cuda,5,ok,0.0
onnxruntime,99.999487,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalBoxHead_2/BoxEncodingPredictor/BiasAdd_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,484,onnxrt_cuda,3,ok,0.0
onnxruntime,99.999515,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_5_3x3_s2_128/Relu6_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,485,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999544,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_2_1x1_256/Relu6_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,486,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999572,,onnx_node,Unsqueeze:StatefulPartitionedCall/Postprocessor/ExpandDims_1_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,487,onnxrt_cuda,2,ok,0.0
onnxruntime,99.999601,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalBoxHead_1/BoxEncodingPredictor/BiasAdd_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,488,onnxrt_cuda,4,ok,0.0
onnxruntime,99.999629,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalBoxHead_4/BoxEncodingPredictor/BiasAdd_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,489,onnxrt_cuda,3,ok,0.0
onnxruntime,99.991333,,onnx_node,Add:StatefulPartitionedCall/Postprocessor/Decode/add_fence_before,0.021,0.003222,0.001,ssd_mobilenet_v2,9.2e-05,218,onnxrt_cuda,9,ok,0.006285
onnxruntime,99.991131,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_5_expand/Conv2D_fence_before,0.021,0.005,0.001,ssd_mobilenet_v2,0.000143,216,onnxrt_cuda,5,ok,0.008
onnxruntime,99.999658,,onnx_node,Conv:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_6_expand/Conv2D_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,490,onnxrt_cuda,2,ok,0.0
onnxruntime,99.96325,,onnx_node,Reshape:StatefulPartitionedCall/Postprocessor/Reshape_1_fence_after,0.042,0.042,0.042,ssd_mobilenet_v2,0.001198,170,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999686,,onnx_node,Add:StatefulPartitionedCall/Postprocessor/Decode/add_2_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,491,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999715,,onnx_node,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_5/Reshape_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,492,onnxrt_cuda,1,ok,0.0
onnxruntime,99.986488,,onnx_node,Add:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_add/add_fence_after,0.021,0.021,0.021,ssd_mobilenet_v2,0.000599,203,onnxrt_cuda,1,ok,0.0
onnxruntime,99.989606,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_depthwise_relu/Relu6_fence_after,0.027,0.014,0.001,ssd_mobilenet_v2,0.000399,209,onnxrt_cuda,2,ok,0.013
onnxruntime,99.966056,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_expand_relu/Relu6_fence_after,0.032,0.0305,0.029,ssd_mobilenet_v2,0.00087,173,onnxrt_cuda,2,ok,0.0015
onnxruntime,99.999743,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_11_depthwise_relu/Relu6_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,493,onnxrt_cuda,1,ok,0.0
onnxruntime,99.969149,,onnx_node,Reshape:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_5_3x3_s2_128_batchnorm/FusedBatchNormV3__412_fence_after,0.026,0.026,0.026,ssd_mobilenet_v2,0.000741,177,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999772,,onnx_node,Unsqueeze:StatefulPartitionedCall/Postprocessor/Decode/stack_Unsqueeze__734_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,494,onnxrt_cuda,1,ok,0.0
onnxruntime,99.9998,,onnx_node,Add:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_8_add/add_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,495,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999829,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_1_Conv2d_3_1x1_128/Relu6_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,496,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999857,,onnx_node,Transpose:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_4/ClassPredictor/BiasAdd__423_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,497,onnxrt_cuda,1,ok,0.0
onnxruntime,99.989207,,onnx_node,Exp:StatefulPartitionedCall/Postprocessor/Decode/Exp_fence_after,0.016,0.016,0.016,ssd_mobilenet_v2,0.000456,208,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999886,,onnx_node,Reshape:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_0/Reshape_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,498,onnxrt_cuda,1,ok,0.0
onnxruntime,99.988251,,onnx_node,Mul:StatefulPartitionedCall/Postprocessor/Decode/truediv_3_fence_after,0.02,0.02,0.02,ssd_mobilenet_v2,0.00057,206,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999914,,onnx_node,Conv:StatefulPartitionedCall/BoxPredictor/ConvolutionalClassHead_3/ClassPredictor/BiasAdd_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,499,onnxrt_cuda,2,ok,0.0
onnxruntime,99.999943,,onnx_node,Squeeze:StatefulPartitionedCall/Postprocessor/Squeeze_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,500,onnxrt_cuda,1,ok,0.0
onnxruntime,99.999971,,onnx_node,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/FeatureMaps/layer_19_2_Conv2d_3_3x3_s2_256/Relu6_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,501,onnxrt_cuda,1,ok,0.0
onnxruntime,100.0,,onnx_node,Mul:StatefulPartitionedCall/Postprocessor/Decode/mul_3_fence_before,0.001,0.001,0.001,ssd_mobilenet_v2,2.9e-05,502,onnxrt_cuda,1,ok,0.0
onnxruntime,99.997043,,onnx_node,model_loading_uri,55.047,55.047,55.047,ssd_mobilenet_v2,0.598803,5,onnxrt_trt,1,ok,0.0
onnxruntime,99.39824,,onnx_node,session_initialization,1890.462,1890.462,1890.462,ssd_mobilenet_v2,20.564517,4,onnxrt_trt,1,ok,0.0
onnxruntime,99.999977,,onnx_node,Cast:StatefulPartitionedCall/Cast_fence_before,0.003,0.00215,0.002,ssd_mobilenet_v2,2.3e-05,11,onnxrt_trt,60,ok,0.000357
onnxruntime,99.999518,,onnx_node,Cast:StatefulPartitionedCall/Cast_kernel_time,0.071,0.049483,0.046,ssd_mobilenet_v2,0.000538,7,onnxrt_trt,60,ok,0.003222
onnxruntime,100.0,,onnx_node,Cast:StatefulPartitionedCall/Cast_fence_after,0.001,0.001,0.001,ssd_mobilenet_v2,1.1e-05,13,onnxrt_trt,44,ok,0.0
onnxruntime,99.998979,,onnx_node,MemcpyFromHost:Memcpy_kernel_time,0.372,0.177983,0.134,ssd_mobilenet_v2,0.001936,6,onnxrt_trt,60,ok,0.039908
onnxruntime,99.999954,,onnx_node,MemcpyFromHost:Memcpy_fence_after,0.009,0.006733,0.006,ssd_mobilenet_v2,7.3e-05,10,onnxrt_trt,60,ok,0.000727
onnxruntime,99.999881,,onnx_node,TRTKernel_graph_tf2onnx_13787934107006508419_1:TensorrtExecutionProvider_TRTKernel_graph_tf2onnx_13787934107006508419_1_0_fence_before,0.019,0.0132,0.012,ssd_mobilenet_v2,0.000144,9,onnxrt_trt,60,ok,0.001077
onnxruntime,78.833723,,onnx_node,TRTKernel_graph_tf2onnx_13787934107006508419_1:TensorrtExecutionProvider_TRTKernel_graph_tf2onnx_13787934107006508419_1_0_kernel_time,144218.267,2408.611467,4.741,ssd_mobilenet_v2,26.200967,3,onnxrt_trt,60,ok,18462.044621
onnxruntime,99.999737,,onnx_node,TRTKernel_graph_tf2onnx_13787934107006508419_1:TensorrtExecutionProvider_TRTKernel_graph_tf2onnx_13787934107006508419_1_0_fence_after,0.103,0.020167,0.017,ssd_mobilenet_v2,0.000219,8,onnxrt_trt,60,ok,0.010818
onnxruntime,52.632756,,onnx_node,SequentialExecutor::Execute,144219.124,2409.070333,5.148,ssd_mobilenet_v2,26.205958,2,onnxrt_trt,60,ok,18462.096454
onnxruntime,26.426798,,onnx_node,model_run,144228.638,2429.371767,25.789,ssd_mobilenet_v2,26.426798,1,onnxrt_trt,60,ok,18460.692049
onnxruntime,99.999989,,onnx_node,MemcpyFromHost:Memcpy_fence_before,0.003,0.0011,0.001,ssd_mobilenet_v2,1.2e-05,12,onnxrt_trt,20,ok,0.000436
,,benchmark_model not found. Set --tflite-benchmark-bin or TFLITE_BENCHMARK_MODEL_BIN.,,,,,,ssd_mobilenet_v2,,,tflite_cpu,0,error,
,,benchmark_model not found. Set --tflite-benchmark-bin or TFLITE_BENCHMARK_MODEL_BIN.,,,,,,ssd_mobilenet_v2,,,tflite_gpu,0,error,
ncnn,28.659126,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/Conv1/Conv2D,4.74,3.951029,3.9,ssd_mobilenet_v2,3.010787,7,ncnn_cpu,68,ok,0.114995
ncnn,89.174303,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/Conv1_relu/Relu6,0.85,0.675147,0.66,ssd_mobilenet_v2,0.51448,54,ncnn_cpu,68,ok,0.029679
ncnn,62.755197,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/expanded_conv_depthwise/depthwise,3.63,1.832206,1.75,ssd_mobilenet_v2,1.396189,24,ncnn_cpu,68,ok,0.221312
ncnn,88.659823,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/expanded_conv_depthwise_relu/Relu6,0.75,0.683971,0.66,ssd_mobilenet_v2,0.521204,53,ncnn_cpu,68,ok,0.018402
ncnn,49.45448,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/expanded_conv_project/Conv2D,2.62,2.493088,2.35,ssd_mobilenet_v2,1.899798,16,ncnn_cpu,68,ok,0.077027
ncnn,15.937214,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_1_expand/Conv2D,9.02,5.313088,5.09,ssd_mobilenet_v2,4.048711,3,ncnn_cpu,68,ok,0.63869
ncnn,58.231227,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_1_expand_relu/Relu6,2.33,2.186471,2.15,ssd_mobilenet_v2,1.666148,21,ncnn_cpu,68,ok,0.031751
ncnn,25.648339,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_1_depthwise/depthwise,7.32,4.085735,3.97,ssd_mobilenet_v2,3.113437,6,ncnn_cpu,68,ok,0.399847
ncnn,91.395945,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_1_depthwise_relu/Relu6,0.57,0.506176,0.49,ssd_mobilenet_v2,0.385719,59,ncnn_cpu,68,ok,0.015438
ncnn,39.001837,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_1_project/Conv2D,3.21,3.138529,3.06,ssd_mobilenet_v2,2.391641,11,ncnn_cpu,68,ok,0.036833
ncnn,99.988235,,ncnn_layer,Split:splitncnn_0,0.01,0.003382,0.0,ssd_mobilenet_v2,0.002577,167,ncnn_cpu,68,ok,0.004731
ncnn,43.369142,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_2_expand/Conv2D,2.92,2.8575,2.8,ssd_mobilenet_v2,2.177489,13,ncnn_cpu,68,ok,0.026423
ncnn,86.396718,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_2_expand_relu/Relu6,0.92,0.778382,0.75,ssd_mobilenet_v2,0.593147,49,ncnn_cpu,68,ok,0.035172
ncnn,56.56508,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_2_depthwise/depthwise,3.58,2.221029,2.16,ssd_mobilenet_v2,1.692482,20,ncnn_cpu,68,ok,0.170511
ncnn,85.80357,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_2_depthwise_relu/Relu6,0.86,0.7825,0.76,ssd_mobilenet_v2,0.596285,48,ncnn_cpu,68,ok,0.02232
ncnn,19.311757,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_2_project/Conv2D,4.53,4.428382,4.39,ssd_mobilenet_v2,3.374542,4,ncnn_cpu,68,ok,0.029536
ncnn,94.869664,,ncnn_layer,BinaryOp:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_2_add/add,0.34,0.261471,0.25,ssd_mobilenet_v2,0.199248,72,ncnn_cpu,68,ok,0.017087
ncnn,41.191653,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_3_expand/Conv2D,2.93,2.873676,2.78,ssd_mobilenet_v2,2.189816,12,ncnn_cpu,68,ok,0.030337
ncnn,86.981685,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_3_expand_relu/Relu6,0.83,0.767647,0.75,ssd_mobilenet_v2,0.584967,50,ncnn_cpu,68,ok,0.02217
ncnn,69.076651,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_3_depthwise/depthwise,1.65,1.603088,1.56,ssd_mobilenet_v2,1.221595,29,ncnn_cpu,68,ok,0.024269
ncnn,96.548475,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_3_depthwise_relu/Relu6,0.22,0.191029,0.18,ssd_mobilenet_v2,0.145569,82,ncnn_cpu,68,ok,0.005461
ncnn,79.695596,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_3_project/Conv2D,1.33,1.138824,1.12,ssd_mobilenet_v2,0.867814,40,ncnn_cpu,68,ok,0.029532
ncnn,99.992605,,ncnn_layer,Split:splitncnn_1,0.01,0.0025,0.0,ssd_mobilenet_v2,0.001905,169,ncnn_cpu,68,ok,0.00433
ncnn,78.827782,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_expand/Conv2D,1.23,1.170882,1.15,ssd_mobilenet_v2,0.892243,39,ncnn_cpu,68,ok,0.017718
ncnn,95.430874,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_expand_relu/Relu6,0.29,0.230294,0.22,ssd_mobilenet_v2,0.17549,75,ncnn_cpu,68,ok,0.014139
ncnn,87.562842,,ncnn_layer,ConvolutionDepthWise:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_depthwise/depthwise,0.83,0.762647,0.72,ssd_mobilenet_v2,0.581157,51,ncnn_cpu,68,ok,0.019221
ncnn,95.063085,,ncnn_layer,Clip:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_depthwise_relu/Relu6,0.3,0.253824,0.25,ssd_mobilenet_v2,0.193421,73,ncnn_cpu,68,ok,0.009856
ncnn,71.230047,,ncnn_layer,Convolution:StatefulPartitionedCall/ssd_mobile_net_v2keras_feature_extractor/functional_1/block_4_project/Conv2D,1.41,1.348235,1.32,ssd_mobilenet_v2,1.02739,31,ncnn_cpu,68,ok,0.019246
