model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms
yolov8n,tensorrt_fp32,124,"PWN(PWN(/model.22/cv2.1/cv2.1.1/act/Sigmoid), /model.22/cv2.1/cv2.1.1/act/Mul)",tensorrt,trt_layer,0.081439,0.000715,0.079375,0.083021,60,0.058362,98.224087
yolov8n,tensorrt_fp32,94,/model.22/cv2.1/cv2.1.2/Conv,tensorrt,trt_layer,0.18072,0.00425,0.174531,0.206406,60,0.12951,95.519913
yolov8n,tensorrt_fp32,117,"PWN(PWN(/model.22/cv3.1/cv3.1.0/act/Sigmoid), /model.22/cv3.1/cv3.1.0/act/Mul)",tensorrt,trt_layer,0.101546,0.001418,0.098906,0.106563,60,0.072771,97.782751
yolov8n,tensorrt_fp32,18,/model.22/cv3.1/cv3.1.1/conv/Conv,tensorrt,trt_layer,1.262135,0.007573,1.249011,1.294792,60,0.904487,60.31626
yolov8n,tensorrt_fp32,118,"PWN(PWN(/model.22/cv3.1/cv3.1.1/act/Sigmoid), /model.22/cv3.1/cv3.1.1/act/Mul)",tensorrt,trt_layer,0.094926,0.000633,0.093594,0.097916,60,0.068027,97.850778
yolov8n,tensorrt_fp32,75,/model.22/cv3.1/cv3.1.2/Conv,tensorrt,trt_layer,0.325126,0.003136,0.319427,0.337604,60,0.232996,91.983987
yolov8n,tensorrt_fp32,8,/model.22/cv2.2/cv2.2.0/conv/Conv || /model.22/cv3.2/cv3.2.0/conv/Conv,tensorrt,trt_layer,2.527823,0.016783,2.490261,2.584688,60,1.81152,47.042125
yolov8n,tensorrt_fp32,166,"PWN(PWN(/model.22/cv2.2/cv2.2.0/act/Sigmoid), /model.22/cv2.2/cv2.2.0/act/Mul)",tensorrt,trt_layer,0.030443,0.000553,0.029114,0.031406,60,0.021816,99.902408
yolov8n,tensorrt_fp32,83,/model.22/cv2.2/cv2.2.1/conv/Conv,tensorrt,trt_layer,0.293319,0.005242,0.285677,0.315834,60,0.210202,93.72208
yolov8n,tensorrt_fp32,168,"PWN(PWN(/model.22/cv2.2/cv2.2.1/act/Sigmoid), /model.22/cv2.2/cv2.2.1/act/Mul)",tensorrt,trt_layer,0.02581,0.004004,0.024271,0.056406,60,0.018496,99.942335
yolov8n,tensorrt_fp32,140,/model.22/cv2.2/cv2.2.2/Conv,tensorrt,trt_layer,0.065292,0.00459,0.061823,0.0975,60,0.04679,99.068414
