model,runtime,group_index,group_key,group_label,group_type,mean_ms,power_gpu_mw,power_total_mw,ops,input_shape,output_shape,param_count
shufflenetv2,pytorch_cpu,14,stage2.3.branch2.0,"014. stage2.3.branch2.0 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,2.147857,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cpu,15,stage2.3.branch2.3,"015. stage2.3.branch2.3 [conv-norm]
in 1x58x28x28 | out 1x58x28x28 | params 638",conv-norm,8.500983999999999,0.0,0.0,2,1x58x28x28,1x58x28x28,638.0
shufflenetv2,pytorch_cpu,16,stage2.3.branch2.5,"016. stage2.3.branch2.5 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,2.392802,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cpu,17,stage3.0.branch1.0,"017. stage3.0.branch1.0 [conv-norm]
in 1x116x28x28 | out 1x116x14x14 | params 1.3K",conv-norm,15.737034,0.0,0.0,2,1x116x28x28,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,18,stage3.0.branch1.2,"018. stage3.0.branch1.2 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,2.618932,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,19,stage3.0.branch2.0,"019. stage3.0.branch2.0 [conv-norm-act]
in 1x116x28x28 | out 1x116x28x28 | params 13.7K",conv-norm-act,4.311938,0.0,0.0,3,1x116x28x28,1x116x28x28,13688.0
shufflenetv2,pytorch_cpu,20,stage3.0.branch2.3,"020. stage3.0.branch2.3 [conv-norm]
in 1x116x28x28 | out 1x116x14x14 | params 1.3K",conv-norm,15.372094,0.0,0.0,2,1x116x28x28,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,21,stage3.0.branch2.5,"021. stage3.0.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,2.501793,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,22,stage3.1.branch2.0,"022. stage3.1.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.920663,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,23,stage3.1.branch2.3,"023. stage3.1.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,13.039059000000002,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,24,stage3.1.branch2.5,"024. stage3.1.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,2.040208,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,25,stage3.2.branch2.0,"025. stage3.2.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.8958940000000002,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,26,stage3.2.branch2.3,"026. stage3.2.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,13.25624,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,27,stage3.2.branch2.5,"027. stage3.2.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.977255,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,28,stage3.3.branch2.0,"028. stage3.3.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.9096250000000001,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,29,stage3.3.branch2.3,"029. stage3.3.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,13.292261,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,30,stage3.3.branch2.5,"030. stage3.3.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.979234,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,31,stage3.4.branch2.0,"031. stage3.4.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,2.000055,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,32,stage3.4.branch2.3,"032. stage3.4.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,13.648275,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,33,stage3.4.branch2.5,"033. stage3.4.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,2.08284,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,34,stage3.5.branch2.0,"034. stage3.5.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.953243,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,35,stage3.5.branch2.3,"035. stage3.5.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,13.73238,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,36,stage3.5.branch2.5,"036. stage3.5.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,2.006494,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,37,stage3.6.branch2.0,"037. stage3.6.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.967475,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,38,stage3.6.branch2.3,"038. stage3.6.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,13.875205,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,39,stage3.6.branch2.5,"039. stage3.6.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.9693610000000001,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,40,stage3.7.branch2.0,"040. stage3.7.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.926459,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,41,stage3.7.branch2.3,"041. stage3.7.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,14.020605999999999,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cpu,42,stage3.7.branch2.5,"042. stage3.7.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,2.1023680000000002,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cpu,43,stage4.0.branch1.0,"043. stage4.0.branch1.0 [conv-norm]
in 1x232x14x14 | out 1x232x7x7 | params 2.6K",conv-norm,26.214027,0.0,0.0,2,1x232x14x14,1x232x7x7,2552.0
shufflenetv2,pytorch_cpu,44,stage4.0.branch1.2,"044. stage4.0.branch1.2 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.480596,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,45,stage4.0.branch2.0,"045. stage4.0.branch2.0 [conv-norm-act]
in 1x232x14x14 | out 1x232x14x14 | params 54.3K",conv-norm-act,4.43116,0.0,0.0,3,1x232x14x14,1x232x14x14,54288.0
shufflenetv2,pytorch_cpu,46,stage4.0.branch2.3,"046. stage4.0.branch2.3 [conv-norm]
in 1x232x14x14 | out 1x232x7x7 | params 2.6K",conv-norm,26.213558,0.0,0.0,2,1x232x14x14,1x232x7x7,2552.0
shufflenetv2,pytorch_cpu,47,stage4.0.branch2.5,"047. stage4.0.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.5305530000000003,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,48,stage4.1.branch2.0,"048. stage4.1.branch2.0 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.286956,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,49,stage4.1.branch2.3,"049. stage4.1.branch2.3 [conv-norm]
in 1x232x7x7 | out 1x232x7x7 | params 2.6K",conv-norm,24.540019,0.0,0.0,2,1x232x7x7,1x232x7x7,2552.0
shufflenetv2,pytorch_cpu,50,stage4.1.branch2.5,"050. stage4.1.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.2808289999999998,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,51,stage4.2.branch2.0,"051. stage4.2.branch2.0 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.235702,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,52,stage4.2.branch2.3,"052. stage4.2.branch2.3 [conv-norm]
in 1x232x7x7 | out 1x232x7x7 | params 2.6K",conv-norm,24.295767,0.0,0.0,2,1x232x7x7,1x232x7x7,2552.0
shufflenetv2,pytorch_cpu,53,stage4.2.branch2.5,"053. stage4.2.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.201065,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,54,stage4.3.branch2.0,"054. stage4.3.branch2.0 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.245941,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,55,stage4.3.branch2.3,"055. stage4.3.branch2.3 [conv-norm]
in 1x232x7x7 | out 1x232x7x7 | params 2.6K",conv-norm,24.125349,0.0,0.0,2,1x232x7x7,1x232x7x7,2552.0
shufflenetv2,pytorch_cpu,56,stage4.3.branch2.5,"056. stage4.3.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,2.511604,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cpu,57,conv5.0,"057. conv5.0 [conv-norm-act]
in 1x464x7x7 | out 1x1024x7x7 | params 477.2K",conv-norm-act,11.112662,0.0,0.0,3,1x464x7x7,1x1024x7x7,477184.0
shufflenetv2,pytorch_cpu,58,fc,"058. fc [fc]
in 1x1024 | out 1x1000 | params 1.02M",fc,8.35895,0.0,0.0,1,1x1024,1x1000,1025000.0
shufflenetv2,pytorch_cuda,1,conv1.0,"001. conv1.0 [conv-norm-act]
in 1x3x224x224 | out 1x24x112x112 | params 696",conv-norm-act,1.864621,0.0,0.0,3,1x3x224x224,1x24x112x112,696.0
shufflenetv2,pytorch_cuda,2,maxpool,"002. maxpool [pool]
in 1x24x112x112 | out 1x24x56x56 | params 0",pool,0.707286,0.0,0.0,1,1x24x112x112,1x24x56x56,0.0
shufflenetv2,pytorch_cuda,3,stage2.0.branch1.0,"003. stage2.0.branch1.0 [conv-norm]
in 1x24x56x56 | out 1x24x28x28 | params 264",conv-norm,0.740731,0.0,0.0,2,1x24x56x56,1x24x28x28,264.0
shufflenetv2,pytorch_cuda,4,stage2.0.branch1.2,"004. stage2.0.branch1.2 [conv-norm-act]
in 1x24x28x28 | out 1x58x28x28 | params 1.5K",conv-norm-act,1.160859,0.0,0.0,3,1x24x28x28,1x58x28x28,1508.0
shufflenetv2,pytorch_cuda,5,stage2.0.branch2.0,"005. stage2.0.branch2.0 [conv-norm-act]
in 1x24x56x56 | out 1x58x56x56 | params 1.5K",conv-norm-act,1.351271,0.0,0.0,3,1x24x56x56,1x58x56x56,1508.0
shufflenetv2,pytorch_cuda,6,stage2.0.branch2.3,"006. stage2.0.branch2.3 [conv-norm]
in 1x58x56x56 | out 1x58x28x28 | params 638",conv-norm,0.795455,0.0,0.0,2,1x58x56x56,1x58x28x28,638.0
shufflenetv2,pytorch_cuda,7,stage2.0.branch2.5,"007. stage2.0.branch2.5 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,1.121534,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cuda,8,stage2.1.branch2.0,"008. stage2.1.branch2.0 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,1.1659190000000001,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cuda,9,stage2.1.branch2.3,"009. stage2.1.branch2.3 [conv-norm]
in 1x58x28x28 | out 1x58x28x28 | params 638",conv-norm,0.802155,0.0,0.0,2,1x58x28x28,1x58x28x28,638.0
shufflenetv2,pytorch_cuda,10,stage2.1.branch2.5,"010. stage2.1.branch2.5 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,1.120249,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cuda,11,stage2.2.branch2.0,"011. stage2.2.branch2.0 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,1.135983,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cuda,12,stage2.2.branch2.3,"012. stage2.2.branch2.3 [conv-norm]
in 1x58x28x28 | out 1x58x28x28 | params 638",conv-norm,0.798057,0.0,0.0,2,1x58x28x28,1x58x28x28,638.0
shufflenetv2,pytorch_cuda,13,stage2.2.branch2.5,"013. stage2.2.branch2.5 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,1.120821,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cuda,14,stage2.3.branch2.0,"014. stage2.3.branch2.0 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,1.134426,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cuda,15,stage2.3.branch2.3,"015. stage2.3.branch2.3 [conv-norm]
in 1x58x28x28 | out 1x58x28x28 | params 638",conv-norm,0.8012429999999999,0.0,0.0,2,1x58x28x28,1x58x28x28,638.0
shufflenetv2,pytorch_cuda,16,stage2.3.branch2.5,"016. stage2.3.branch2.5 [conv-norm-act]
in 1x58x28x28 | out 1x58x28x28 | params 3.5K",conv-norm-act,1.109395,0.0,0.0,3,1x58x28x28,1x58x28x28,3480.0
shufflenetv2,pytorch_cuda,17,stage3.0.branch1.0,"017. stage3.0.branch1.0 [conv-norm]
in 1x116x28x28 | out 1x116x14x14 | params 1.3K",conv-norm,0.7173970000000001,0.0,0.0,2,1x116x28x28,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,18,stage3.0.branch1.2,"018. stage3.0.branch1.2 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.198585,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,19,stage3.0.branch2.0,"019. stage3.0.branch2.0 [conv-norm-act]
in 1x116x28x28 | out 1x116x28x28 | params 13.7K",conv-norm-act,1.459322,0.0,0.0,3,1x116x28x28,1x116x28x28,13688.0
shufflenetv2,pytorch_cuda,20,stage3.0.branch2.3,"020. stage3.0.branch2.3 [conv-norm]
in 1x116x28x28 | out 1x116x14x14 | params 1.3K",conv-norm,0.7057880000000001,0.0,0.0,2,1x116x28x28,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,21,stage3.0.branch2.5,"021. stage3.0.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.165123,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,22,stage3.1.branch2.0,"022. stage3.1.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.197216,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,23,stage3.1.branch2.3,"023. stage3.1.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,0.702073,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,24,stage3.1.branch2.5,"024. stage3.1.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.157442,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,25,stage3.2.branch2.0,"025. stage3.2.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.182102,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,26,stage3.2.branch2.3,"026. stage3.2.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,0.686524,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,27,stage3.2.branch2.5,"027. stage3.2.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.148858,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,28,stage3.3.branch2.0,"028. stage3.3.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.176832,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,29,stage3.3.branch2.3,"029. stage3.3.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,0.685669,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,30,stage3.3.branch2.5,"030. stage3.3.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.154975,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,31,stage3.4.branch2.0,"031. stage3.4.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.168979,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,32,stage3.4.branch2.3,"032. stage3.4.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,0.685176,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,33,stage3.4.branch2.5,"033. stage3.4.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.143011,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,34,stage3.5.branch2.0,"034. stage3.5.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.177422,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,35,stage3.5.branch2.3,"035. stage3.5.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,0.692736,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,36,stage3.5.branch2.5,"036. stage3.5.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.152436,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,37,stage3.6.branch2.0,"037. stage3.6.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.174623,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,38,stage3.6.branch2.3,"038. stage3.6.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,0.700105,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,39,stage3.6.branch2.5,"039. stage3.6.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.147564,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,40,stage3.7.branch2.0,"040. stage3.7.branch2.0 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.175821,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,41,stage3.7.branch2.3,"041. stage3.7.branch2.3 [conv-norm]
in 1x116x14x14 | out 1x116x14x14 | params 1.3K",conv-norm,0.69388,0.0,0.0,2,1x116x14x14,1x116x14x14,1276.0
shufflenetv2,pytorch_cuda,42,stage3.7.branch2.5,"042. stage3.7.branch2.5 [conv-norm-act]
in 1x116x14x14 | out 1x116x14x14 | params 13.7K",conv-norm-act,1.141257,0.0,0.0,3,1x116x14x14,1x116x14x14,13688.0
shufflenetv2,pytorch_cuda,43,stage4.0.branch1.0,"043. stage4.0.branch1.0 [conv-norm]
in 1x232x14x14 | out 1x232x7x7 | params 2.6K",conv-norm,0.699183,0.0,0.0,2,1x232x14x14,1x232x7x7,2552.0
shufflenetv2,pytorch_cuda,44,stage4.0.branch1.2,"044. stage4.0.branch1.2 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.1643869999999998,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,45,stage4.0.branch2.0,"045. stage4.0.branch2.0 [conv-norm-act]
in 1x232x14x14 | out 1x232x14x14 | params 54.3K",conv-norm-act,1.443743,0.0,0.0,3,1x232x14x14,1x232x14x14,54288.0
shufflenetv2,pytorch_cuda,46,stage4.0.branch2.3,"046. stage4.0.branch2.3 [conv-norm]
in 1x232x14x14 | out 1x232x7x7 | params 2.6K",conv-norm,0.692403,0.0,0.0,2,1x232x14x14,1x232x7x7,2552.0
shufflenetv2,pytorch_cuda,47,stage4.0.branch2.5,"047. stage4.0.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.167087,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,48,stage4.1.branch2.0,"048. stage4.1.branch2.0 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.193652,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,49,stage4.1.branch2.3,"049. stage4.1.branch2.3 [conv-norm]
in 1x232x7x7 | out 1x232x7x7 | params 2.6K",conv-norm,0.6965600000000001,0.0,0.0,2,1x232x7x7,1x232x7x7,2552.0
shufflenetv2,pytorch_cuda,50,stage4.1.branch2.5,"050. stage4.1.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.161033,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,51,stage4.2.branch2.0,"051. stage4.2.branch2.0 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.184125,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,52,stage4.2.branch2.3,"052. stage4.2.branch2.3 [conv-norm]
in 1x232x7x7 | out 1x232x7x7 | params 2.6K",conv-norm,0.697139,0.0,0.0,2,1x232x7x7,1x232x7x7,2552.0
shufflenetv2,pytorch_cuda,53,stage4.2.branch2.5,"053. stage4.2.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.151049,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,54,stage4.3.branch2.0,"054. stage4.3.branch2.0 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.1777769999999999,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,55,stage4.3.branch2.3,"055. stage4.3.branch2.3 [conv-norm]
in 1x232x7x7 | out 1x232x7x7 | params 2.6K",conv-norm,0.6842459999999999,0.0,0.0,2,1x232x7x7,1x232x7x7,2552.0
shufflenetv2,pytorch_cuda,56,stage4.3.branch2.5,"056. stage4.3.branch2.5 [conv-norm-act]
in 1x232x7x7 | out 1x232x7x7 | params 54.3K",conv-norm-act,1.139767,0.0,0.0,3,1x232x7x7,1x232x7x7,54288.0
shufflenetv2,pytorch_cuda,57,conv5.0,"057. conv5.0 [conv-norm-act]
in 1x464x7x7 | out 1x1024x7x7 | params 477.2K",conv-norm-act,1.9289349999999998,0.0,0.0,3,1x464x7x7,1x1024x7x7,477184.0
shufflenetv2,pytorch_cuda,58,fc,"058. fc [fc]
in 1x1024 | out 1x1000 | params 1.02M",fc,0.673292,0.0,0.0,1,1x1024,1x1000,1025000.0
shufflenetv2,tensorrt_fp16,1,TensorRT layer 001,001. TensorRT layer 001 [TensorRTLayer],TensorRTLayer,3.5,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,2,TensorRT layer 002,002. TensorRT layer 002 [TensorRTLayer],TensorRTLayer,1.1,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,3,TensorRT layer 003,003. TensorRT layer 003 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,4,TensorRT layer 004,004. TensorRT layer 004 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,5,TensorRT layer 005,005. TensorRT layer 005 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,6,TensorRT layer 006,006. TensorRT layer 006 [TensorRTLayer],TensorRTLayer,1.4,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,7,TensorRT layer 007,007. TensorRT layer 007 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,8,TensorRT layer 008,008. TensorRT layer 008 [TensorRTLayer],TensorRTLayer,1.5,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,9,TensorRT layer 009,009. TensorRT layer 009 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,10,TensorRT layer 010,010. TensorRT layer 010 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1,,,
shufflenetv2,tensorrt_fp16,11,TensorRT layer 011,011. TensorRT layer 011 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1,,,
