layer_name,type,mean_ms,power_gpu_mw,power_total_mw,timestamp
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.2,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.2,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.7,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.2,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.4,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.3,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.7,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.4,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.1,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,2.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.8,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,2.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.9,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,3.5,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.3,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.7,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,1.1,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,0.0,0,0,
[04/28/2026-13:31:08] [I],TensorRTLayer,100.0,0,0,
