model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
shufflenet_v2_x1_0,ncnn_vulkan,167,Split:splitncnn_8,ncnn,ncnn_layer,0.000336,2.5e-05,0.00031,0.00036,70,0.003741,99.988843,86,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,117,Crop:/stage3/stage3.4/Slice,ncnn,ncnn_layer,0.009814,0.000148,0.00938,0.01016,70,0.109275,96.895794,87,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,119,Crop:/stage3/stage3.4/Slice_1,ncnn,ncnn_layer,0.00972,0.000183,0.00948,0.01036,70,0.108228,97.112674,88,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,43,Convolution:/stage3/stage3.4/branch2/branch2.0/Conv,ncnn,ncnn_layer,0.069634,0.000767,0.06755,0.07125,70,0.775347,71.568804,89,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,132,ReLU:/stage3/stage3.4/branch2/branch2.2/Relu,ncnn,ncnn_layer,0.007448,0.00016,0.00719,0.00786,70,0.082931,98.321046,90,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,73,ConvolutionDepthWise:/stage3/stage3.4/branch2/branch2.3/Conv,ncnn,ncnn_layer,0.034834,0.000222,0.03438,0.03542,70,0.387863,87.720755,91,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,42,Convolution:/stage3/stage3.4/branch2/branch2.5/Conv,ncnn,ncnn_layer,0.069658,0.000642,0.06781,0.07109,70,0.775614,70.793457,92,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,130,ReLU:/stage3/stage3.4/branch2/branch2.7/Relu,ncnn,ncnn_layer,0.00746,0.000145,0.00719,0.00786,70,0.083064,98.155163,93,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,94,Concat:/stage3/stage3.4/Concat,ncnn,ncnn_layer,0.019544,0.000277,0.01896,0.02021,70,0.217615,93.729301,94,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
shufflenet_v2_x1_0,ncnn_vulkan,68,ShuffleChannel:/stage3/stage3.4/Reshape_1,ncnn,ncnn_layer,0.03669,0.000324,0.03609,0.03755,70,0.408529,85.73168,95,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/shufflenet_v2_x1_0_ncnn_vulkan.csv
