model,runtime,rank,layer_name,backend,granularity,mean_ms,std_ms,min_ms,max_ms,samples,percent_total_ms,cumulative_percent_ms,sequence,dashboard_source,source_file
resnet50,onnxrt_cuda,161,FusedConv:/layer4/layer4.2/conv2/Conv_/layer4/layer4.2/relu_1/Relu_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,12,2.2e-05,99.999777,154,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,36,FusedConv:/layer4/layer4.2/conv2/Conv_/layer4/layer4.2/relu_1/Relu_kernel_time,onnxruntime,onnx_node,0.76005,4.987794,0.104,39.072,60,0.016945,99.684702,155,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,162,FusedConv:/layer4/layer4.2/conv2/Conv_/layer4/layer4.2/relu_1/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,1,2.2e-05,99.999799,156,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,163,FusedConv:/layer4/layer4.2/conv3/Conv_/layer4/layer4.2/Add_/layer4/layer4.2/relu_2/Relu_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,4,2.2e-05,99.999822,157,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,27,FusedConv:/layer4/layer4.2/conv3/Conv_/layer4/layer4.2/Add_/layer4/layer4.2/relu_2/Relu_kernel_time,onnxruntime,onnx_node,0.82125,5.428085,0.105,42.515,60,0.01831,99.527846,158,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,164,FusedConv:/layer4/layer4.2/conv3/Conv_/layer4/layer4.2/Add_/layer4/layer4.2/relu_2/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,1,2.2e-05,99.999844,159,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,165,GlobalAveragePool:/avgpool/GlobalAveragePool_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,60,2.2e-05,99.999866,160,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,60,GlobalAveragePool:/avgpool/GlobalAveragePool_kernel_time,onnxruntime,onnx_node,0.086417,0.013399,0.08,0.163,60,0.001927,99.996934,161,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,61,Flatten:/Flatten_kernel_time,onnxruntime,onnx_node,0.022067,0.001436,0.021,0.03,60,0.000492,99.997426,162,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,58,Gemm:/fc/Gemm_kernel_time,onnxruntime,onnx_node,0.123533,0.037481,0.112,0.41,60,0.002754,99.992359,163,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,4,SequentialExecutor::Execute,onnxruntime,onnx_node,111.582867,751.89383,11.693,5886.278,60,2.487717,97.544103,164,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,3,model_run,onnxruntime,onnx_node,602.069617,692.495773,509.168,5920.429,60,13.423018,95.056386,165,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,166,Flatten:/Flatten_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,9,2.2e-05,99.999889,166,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,167,FusedConv:/layer3/layer3.3/conv2/Conv_/layer3/layer3.3/relu_1/Relu_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,7,2.2e-05,99.999911,167,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,168,Gemm:/fc/Gemm_fence_before,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,7,2.2e-05,99.999933,168,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,169,FusedConv:/layer1/layer1.2/conv2/Conv_/layer1/layer1.2/relu_1/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,4,2.2e-05,99.999955,169,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,170,GlobalAveragePool:/avgpool/GlobalAveragePool_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,1,2.2e-05,99.999978,170,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
resnet50,onnxrt_cuda,171,FusedConv:/layer2/layer2.0/conv1/Conv_/layer2/layer2.0/relu/Relu_fence_after,onnxruntime,onnx_node,0.001,0.0,0.001,0.001,1,2.2e-05,100.0,171,clean_v2_without_tensorrt,/Users/hobongs/Desktop/HoBong_study/26-1/탄중/temp/jetson_nano_edgeai/my_results/clean_v2(without_tensorRT)/layer_runtime/resnet50_onnxrt_cuda.csv
